est_rssi,est_num_bs,obs_rssi,obs_num_bs,innov_rssi,innov_num_bs,nis,is_anomaly,quality_label
-122.76000213623047,25.0,-122.76,25.0,0.0,0.0,0.0,0,1
-122.44246145395132,25.0,-122.28,25.0,0.48000335693359375,0.0,0.15596525842108983,0,1
-124.6328988488699,34.98843930635838,-125.95122,41.0,-3.508756197415863,16.0,201.62126073339627,1,0
-121.58855967584685,17.665198237885463,-119.71429,7.0,4.918612044670681,-27.98843930635838,615.4421493856464,1,1
-122.46106483838055,20.344827586206897,-123.0,22.0,-1.4114403241531477,4.334801762114537,15.871038230254815,1,1
-122.25335884768214,22.603919049148733,-122.125,24.0,0.3360648383805511,3.655172413793103,10.292106948749224,1,1
-125.05176225065453,28.41104294478528,-126.78125,32.0,-4.5278911523178635,9.396080950851267,83.10612659645955,1,0
-122.28543881435405,31.24717626657918,-120.57576,33.0,4.476002362959221,4.5889570552147205,31.39231950731079,1,1
-121.96070105678547,27.38620862497986,-121.76,25.0,0.5254366781235831,-6.2471762665791815,30.025040926400273,1,1
-122.35123011154998,27.147518564610316,-122.59259,27.0,-0.6318892752457828,-0.3862086249798615,0.41897175358045624,0,1
-124.84553501774161,29.528483037633496,-126.3871,31.0,-4.0358701081765815,3.8524814353896843,23.78109739574847,1,0
-127.89070301477857,24.87562463524494,-129.77272,22.0,-4.927185319172452,-7.528483037633496,61.844278818193644,1,0
-121.77791237874524,10.11967710737963,-118.0,1.0,9.890703014778566,-23.87562463524494,510.2083935289145,1,1
-125.71845180928584,19.93425640740511,-128.15384,26.0,-6.375926732582883,15.88032289262037,223.70763567506873,1,0
-117.0225019892609,7.614208407161835,-111.64811,0.0,14.070342373250682,-19.93425640740511,454.80625199983774,1,1
-118.24466297258314,5.998538757859876,-119.0,5.0,-1.9774980107390974,-2.6142084071618346,8.208131769657307,1,1
-122.41969086098753,2.9092719114187306,-125.0,1.0,-6.755337027416857,-4.998538757859876,53.948855034945645,1,1
-125.02277936616322,12.853888773894614,-126.63158,19.0,-4.211885677098408,16.09072808858127,211.34294861443266,1,0
-122.9269007556667,16.652394410265035,-121.63158,19.0,3.391202828077283,6.146111226105386,37.64270443894936,1,1
-131.4110678825529,6.360648670652482,-136.65457,0.0,-13.727670777536432,-16.652394410265035,355.8022444115395,1,0
-129.65946788737696,18.49843530918968,-128.57692,26.0,2.834148326888851,19.63935132934752,300.78793405150503,1,0
-127.8833898126534,15.718249391917816,-126.78571,14.0,2.873754691576181,-4.498435309189681,21.767774124221035,1,0
-125.13016198479004,23.308788709062295,-123.42857,28.0,4.454816204254968,12.281750608082184,130.39310119447478,1,0
-128.28251352774618,24.97204875776928,-130.23077,26.0,-5.1006119409912145,2.691211290937705,25.407508480005475,1,0
-125.97569519022032,21.89915363174617,-124.55,20.0,3.732510475988363,-4.972048757769279,29.52819059576425,1,0
-113.01200262500647,9.600800339971128,-105.0,2.0,20.97569519022032,-19.89915363174617,638.6136372293897,1,1
-122.9372723525001,20.97213109566448,-129.07143,28.0,-16.05942376659509,18.39919966002887,455.63628463775774,1,1
-131.41502948002565,8.010641262025258,-136.65457,0.0,-13.717299180703023,-20.97213109566448,479.7451692416864,1,0
-127.45032322253724,8.62209858916035,-125.0,9.0,6.415029480025652,0.9893587379747419,32.18555154215001,1,0
-123.79099841985258,13.799926415454951,-121.52941,17.0,5.920911906619267,8.37790141083965,80.40111802058745,1,1
-111.55948872508823,7.125204814705973,-104.0,3.0,19.790998419852585,-10.799926415454951,388.323475721239,1,1
-127.06910285099639,2.7215860624132846,-136.65457,0.0,-25.095082808114896,-7.125204814705973,519.8799769002276,1,0
-107.51418035703588,5.365791293783146,-95.42857,7.0,31.64052924259795,4.278413937586715,778.7736301008122,1,1
-124.5013511050372,2.667583886436784,-135.0,1.0,-27.485819642964117,-4.365791293783146,591.6885864696212,1,0
-122.4684945199749,21.414048005523842,-121.21212,33.0,3.289231048884858,30.332416113563216,711.1248457272994,1,1
-125.81298713945567,23.630288220135583,-127.88,25.0,-5.411502733443072,3.585951994476158,32.19470314124742,1,0
-122.83839749985593,11.498102891135114,-121.0,4.0,4.812987139455672,-19.630288220135583,312.07620876245653,1,1
-123.55630732636182,19.224700228267658,-124.0,24.0,-1.1616025001440704,12.501897108864886,120.43140185835489,1,1
-120.64764849412255,19.70386183866828,-118.85,20.0,4.706308852240724,0.7752997717323424,17.379784102490515,1,1
-115.17950289033304,10.61637545648876,-111.8,5.0,8.847645442364737,-14.703861838668281,224.96605018108147,1,1
-118.86104315434585,17.651842339546214,-121.13636,22.0,-5.956857278123991,11.38362454351124,126.10306595629135,1,1
-128.21743303917802,7.360437798402085,-134.0,1.0,-15.13895684565415,-16.651842339546214,386.91007821294306,1,0
-127.8215739361138,18.880320774407416,-127.57692,26.0,0.6405134835139563,18.639562201597915,265.7288164206725,1,0
-123.5438069309951,13.391980704821844,-120.9,10.0,6.921572410234887,-8.880320774407416,96.84233453900136,1,1
-121.90101371431682,26.74647105880549,-120.88571,35.0,2.6580952610732282,21.608019295178156,362.0823643348129,1,1
-123.69744060481386,26.285126572845577,-124.80769,26.0,-2.9066797671284945,-0.7464710588054899,6.879976615252956,1,1
-126.10082888406701,27.96301062598092,-127.586205,29.0,-3.8887639239947305,2.714873427154423,17.18314023323468,1,0
-117.16855703531671,10.680919631350235,-111.64811,0.0,14.452719448031857,-27.96301062598092,756.9122990533443,1,1
